gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000140274,15518.3736062755,-1.57062963255234,0.216314898915723,1.54910254717683e-14,5.02180448626886e-13
ENSG00000118503,5957.98470689095,-1.09264697761443,0.150521870153699,1.72813250180258e-14,5.59589452713742e-13
ENSG00000103381,1354.47457197461,-0.765416012429128,0.104683038793749,1.74805161339203e-14,5.65405630472736e-13
ENSG00000168256,1594.90943932156,-0.356726520414413,0.0482325625578552,1.87737999062908e-14,6.0655753522741e-13
ENSG00000165152,667.575878250086,1.20044642026962,0.166392965710712,1.91851292300999e-14,6.19154494616988e-13
ENSG00000166128,1724.07547143731,-1.32092676808619,0.183793421175563,2.09940399483635e-14,6.76776618156844e-13
ENSG00000143147,59.5603060101236,2.80723600564755,0.391821789517228,2.10461835876122e-14,6.77701189235886e-13
ENSG00000148053,6231.37843669263,1.52304710295343,0.211328335161436,2.12677366334895e-14,6.84072722629968e-13
ENSG00000258713,5.94395008811485,-5.12422531912249,0.734033897713867,2.15547791792058e-14,6.92534195564162e-13
ENSG00000151651,3739.29606035525,1.21333260098167,0.168696129059251,2.21180622021383e-14,7.09842342940625e-13
ENSG00000186564,937.029095770418,0.635206142857732,0.0874405343323731,2.21849474820178e-14,7.11198693752054e-13
ENSG00000162878,3314.35274044411,1.34451521709552,0.187412218589427,2.30351544691542e-14,7.37635700318236e-13
ENSG00000169129,814.849286926117,-1.11542834510045,0.155042570229989,2.63359231367747e-14,8.42399561331785e-13
ENSG00000204361,96.5074523124343,1.92360329367684,0.265267096419687,2.73269152851957e-14,8.7313121802831e-13
ENSG00000165474,4939.4888549881,-0.789964910695593,0.108954129011776,2.7870965918128e-14,8.89530364175922e-13
ENSG00000085449,4428.0899639202,-0.689260924597868,0.095225492949179,2.79530494037406e-14,8.91165429335148e-13
ENSG00000227368,14.7070617115585,3.72941674670258,0.536710642281135,2.83359523300421e-14,9.02376678170821e-13
ENSG00000261884,176.3865049094,-1.86885222151536,0.258807171691534,3.25888598523763e-14,1.0366702951278e-12
ENSG00000185900,514.717807152469,0.471035954965602,0.0650824248182269,3.4596437187285e-14,1.0993217730666e-12
ENSG00000205436,1225.34788423019,-1.43006828797545,0.200769950911631,3.49202863144144e-14,1.10839291198411e-12
ENSG00000100401,6460.33131001815,-0.70592129309258,0.098062774801038,3.79129012466324e-14,1.20205953853757e-12
ENSG00000151376,918.791184111998,0.71817390295896,0.099893792717454,4.10526058442365e-14,1.30017924035628e-12
ENSG00000140519,58.6121462170517,3.25223679109706,0.466744371989906,4.19527678894609e-14,1.32723302050295e-12
ENSG00000139921,2915.79408119521,-0.972972701683734,0.135750042285781,4.43492769289998e-14,1.40151478645211e-12
ENSG00000245848,530.360618983613,1.20495136895716,0.169879696926819,4.61810379449046e-14,1.45780666666735e-12
ENSG00000088387,2677.30383910623,-0.867475086895589,0.12087143963543,4.75700627829935e-14,1.50001494915282e-12
ENSG00000251533,31.507343371321,1.46021757915933,0.206322463466458,5.00468485314053e-14,1.57639386366533e-12
ENSG00000120526,1690.16772700847,-1.21481757072515,0.171641936279164,5.0835149518892e-14,1.59947980250945e-12
ENSG00000250073,33.3022068699045,1.11491450099029,0.156996544809243,5.17023443765324e-14,1.62499511966459e-12
ENSG00000176438,183.803175265742,1.37109412483254,0.194139949293504,5.20944315733026e-14,1.63553865387312e-12
ENSG00000088970,298.600031211603,1.1614669083248,0.164012920748936,5.41160115997737e-14,1.69716273512254e-12
ENSG00000103496,3255.64843475123,-0.532483008365773,0.0744695608430674,5.49969531674868e-14,1.72291973458751e-12
ENSG00000102053,118.361249854784,0.859515727961069,0.120264339729412,5.92879415336714e-14,1.85533358966258e-12
ENSG00000278996,659.677507546267,-1.3692890828963,0.194595881558846,6.26818969460172e-14,1.9594198175203e-12
ENSG00000104450,1191.20409317786,1.22174789566718,0.173508704499857,6.53244658402284e-14,2.03981823927476e-12
ENSG00000115648,2133.3922216435,0.854031823215979,0.119787839662001,6.7319766420702e-14,2.09985327569715e-12
ENSG00000100226,5769.56683771859,-0.92354712367523,0.129729387666033,6.82581017658562e-14,2.12682525502157e-12
ENSG00000271503,206.937024303282,-2.74790139725794,0.391858687826885,6.9566716979679e-14,2.16526406599251e-12
ENSG00000160199,974.360044900682,-0.535710161243988,0.075345590122734,7.32110485752634e-14,2.27624104095577e-12
ENSG00000020633,140.16858694573,-1.06109917992393,0.150211252529018,7.66863100489965e-14,2.38172836500561e-12
ENSG00000003096,79.8913733814082,2.40692225237061,0.340239082189202,7.7255836841279e-14,2.39683951807036e-12
ENSG00000137266,1277.02409764697,1.21169056759202,0.172636055187868,7.79387232694947e-14,2.4128425326003e-12
ENSG00000105974,714.89177769934,1.80403523867273,0.25447298663579,7.78697613752402e-14,2.4128425326003e-12
ENSG00000116675,199.501479702443,-2.028516463027,0.285347612093226,7.92349153070457e-14,2.45034399756821e-12
ENSG00000134297,74.7232299997873,1.26800736933504,0.181095523180804,8.24180494785386e-14,2.54605662153808e-12
ENSG00000103489,846.007115989602,0.98414837473107,0.139056463351714,8.28594257378301e-14,2.55695689424304e-12
ENSG00000166477,1896.65056301483,-0.572620506399963,0.0808324556585515,8.38148895042178e-14,2.58368118296673e-12
ENSG00000135083,519.373050926388,1.14935474213237,0.163656119178983,8.43706972627797e-14,2.59804181208756e-12
ENSG00000138336,36.8556918069836,1.93343351363657,0.272573259371511,8.55919537421168e-14,2.63284131191406e-12
ENSG00000124479,13.920310602832,3.18627050466342,0.463417906685475,8.85752823937726e-14,2.72171112410822e-12
ENSG00000169213,487.150979776808,2.34040273652074,0.331280595059976,8.99034355182446e-14,2.75958643093409e-12
ENSG00000143774,7310.69088917296,-0.981907183596585,0.138969428401971,9.04798128555699e-14,2.77433005787716e-12
ENSG00000237172,151.146679997364,0.921365205544225,0.130283172952911,9.5810542157649e-14,2.93466776212252e-12
ENSG00000134258,23.6496212817528,3.35036159269494,0.490545270637162,9.68956327757117e-14,2.96476001810769e-12
ENSG00000178538,92.9397916098527,1.79429819371106,0.254278591816321,9.70806980974164e-14,2.96727924216484e-12
ENSG00000272666,23.8778206731342,-4.00254446371259,0.593053485862201,9.7742115335702e-14,2.98433748346344e-12
ENSG00000149639,315.283017402299,1.06587243077188,0.151667404493812,9.82870922832024e-14,2.99780820856179e-12
ENSG00000139083,4692.24396964757,-0.653037803015569,0.092517188422363,9.98841123276223e-14,3.04330453636186e-12
ENSG00000155850,635.731850424452,3.34087383333436,0.489752860079143,1.03955302893829e-13,3.16400945077488e-12
ENSG00000162975,25.5156804030112,2.62796838053076,0.376436603951353,1.06457493657541e-13,3.23675604926781e-12
ENSG00000116863,1828.87720891409,-0.547400029321545,0.0776127929311166,1.08212796101916e-13,3.28666498696922e-12
ENSG00000227507,3487.02872591284,2.28789055795621,0.325093985650642,1.15353767763522e-13,3.49987208832098e-12
ENSG00000168772,11.9372436607168,2.14773084406238,0.304853418988534,1.21637557913198e-13,3.68665186019392e-12
ENSG00000163710,57.624305673219,-1.72912641756066,0.24673334554564,1.24491048705643e-13,3.76918181427023e-12
ENSG00000167565,979.840340828749,-0.758459386505649,0.107937610151095,1.36765535089889e-13,4.13647718904331e-12
ENSG00000169241,4697.28529536755,-0.972664740849939,0.138786879019169,1.38392076516438e-13,4.18129365910124e-12
ENSG00000290920,11.3141726639925,2.5777382670833,0.370815091029134,1.42370757840669e-13,4.29700832755474e-12
ENSG00000242258,47.0040574183581,-3.62246813486481,0.538742304316846,1.48855479555743e-13,4.48803932305646e-12
ENSG00000106591,1414.61505632989,-0.526401931873478,0.0751060639374739,1.54456438119428e-13,4.6520539714719e-12
ENSG00000110934,21.704003301966,2.24538742364756,0.320702058657119,1.54819930056916e-13,4.65814464558745e-12
ENSG00000107537,858.751875870948,0.756005726994364,0.107888828411454,1.56814691443024e-13,4.71325239088481e-12
ENSG00000179456,2342.72111007551,-0.7050152146943,0.100722146785855,1.58348715601761e-13,4.75441195576014e-12
ENSG00000256751,101.4518608171,1.08902519974242,0.15671332383444,1.62464279251365e-13,4.86364191610778e-12
ENSG00000141013,832.012431742839,-0.636040140198079,0.0910025911843534,1.62445055577787e-13,4.86364191610778e-12
ENSG00000167468,4700.76151110121,0.97876600599303,0.140145643748403,1.62491844932974e-13,4.86364191610778e-12
ENSG00000164099,926.090481689887,0.776187377155651,0.110825106152629,1.63055932354939e-13,4.87547365438928e-12
ENSG00000124214,9169.14854708882,-0.48584176137373,0.0692621519126171,1.65612945144257e-13,4.94680900470187e-12
ENSG00000173110,165.215280896491,-3.23173636936019,0.476959963675443,1.66002518803875e-13,4.95332309207761e-12
ENSG00000187122,19.4491815407403,-2.1551121954942,0.307870302606016,1.66335435814183e-13,4.95813491027541e-12
ENSG00000104870,4659.37528293866,0.751610619602833,0.107427696623764,1.6872354635918e-13,5.02413496189542e-12
ENSG00000136943,168.527252502331,1.51019627146417,0.218403232403087,1.69357255059164e-13,5.0378114882893e-12
ENSG00000106366,223.378421095675,-1.59195774844383,0.229772963461074,1.74284781556427e-13,5.17905517538666e-12
ENSG00000120210,21.6509009671288,-3.43481141536832,0.5104597786262,1.7546534594705e-13,5.20877805995333e-12
ENSG00000137634,176.51026915919,2.59745304016664,0.375543569769341,1.76224366817853e-13,5.22593902583866e-12
ENSG00000197520,16.5281975426601,1.75052400189114,0.25146351624845,1.78332503703477e-13,5.28303183279099e-12
ENSG00000079337,250.354045124275,-1.1591431457942,0.168012334666783,1.98888570622064e-13,5.88596052648331e-12
ENSG00000136710,993.740059053062,0.816454318827782,0.117066882144268,2.03791587011586e-13,6.0248886379147e-12
ENSG00000187583,534.959455042912,-0.812038294604474,0.116543957478977,2.13308855650738e-13,6.29980877977089e-12
ENSG00000196511,325.675021911147,-2.02203380771149,0.290438121942331,2.22368171447704e-13,6.56065604095555e-12
ENSG00000169689,2119.79860058188,-0.899783507622242,0.129421646294341,2.28964293602678e-13,6.74837209838749e-12
ENSG00000010810,259.653157394693,1.63699237737484,0.23739584830405,2.35863047345806e-13,6.94461596283003e-12
ENSG00000244675,8.36036185412824,2.3988936244204,0.347280246897554,2.51755360749451e-13,7.40499169031277e-12
ENSG00000164305,2928.67507832753,-0.998711110633707,0.144431730662351,2.53495585586977e-13,7.44859256774594e-12
ENSG00000106211,1505.30291722689,1.30874117285491,0.19154010759549,2.65575750211086e-13,7.79561988729369e-12
ENSG00000251369,232.24209509319,0.74747967711072,0.107843668726404,2.66232753269791e-13,7.80697141669506e-12
ENSG00000100139,3238.36760752267,-0.747555944446864,0.107899713617029,2.7169821986648e-13,7.95915961726511e-12
ENSG00000167767,1717.72125904252,1.80033547336905,0.26069406659601,2.80271524623124e-13,8.2019885686062e-12
ENSG00000185275,39.5265537462388,1.49446257965411,0.218569022426107,2.84428963252249e-13,8.31522892163761e-12
ENSG00000248713,4.87559828789742,-4.5811197700902,0.695842943584199,2.85335939958282e-13,8.33330969641558e-12
ENSG00000230882,192.499419996959,2.05594912782212,0.296970750548522,2.91853650823319e-13,8.51505136402097e-12
ENSG00000159579,1925.734765107,-0.601363865046439,0.0871237118624285,2.99640762907945e-13,8.7334246173896e-12
ENSG00000235568,272.653677599891,-1.84652668328564,0.267541210518471,3.03883791429412e-13,8.8481647496443e-12
ENSG00000057252,226.269616188726,-2.0945734866037,0.30290122775098,3.07057589340305e-13,8.93157241742737e-12
ENSG00000007174,14.746708901146,-2.56913987319943,0.375574264528089,3.12463526288105e-13,9.07967454054891e-12
ENSG00000079482,332.016617146597,1.06472483419825,0.155290425638445,3.28785899793046e-13,9.54437379861542e-12
ENSG00000137747,69.7471333789922,1.97971300204532,0.286919164109159,3.3817978327244e-13,9.80721371490076e-12
ENSG00000167996,29001.7881947466,0.7864943349685,0.113981749041438,3.38993310743636e-13,9.82094562439236e-12
ENSG00000063660,2448.08410656554,0.993219294515531,0.144487430121118,3.40299399731624e-13,9.84890567319462e-12
ENSG00000143199,19.9540474444715,-2.28589510636263,0.332268507023554,3.47952134553827e-13,1.0060309764217e-11
ENSG00000137944,1518.82643810605,-0.543463658640497,0.0789228053299136,3.56061478520666e-13,1.02844797455909e-11
ENSG00000131943,712.154643987045,-0.751906439706851,0.109167107446129,3.61889861309002e-13,1.04423843696795e-11
ENSG00000166889,6203.02359238577,-0.428131304201768,0.0617222821312651,3.63600803938146e-13,1.04812830548397e-11
ENSG00000136048,2023.28361352839,-1.68963150945439,0.246929055060681,3.70557062847543e-13,1.06711567330892e-11
ENSG00000137251,147.207329913671,1.32752378927635,0.195690085367667,3.71369870923177e-13,1.06839117049254e-11
ENSG00000107249,589.118041729102,1.53596651435643,0.225663484872306,3.73147693704283e-13,1.07243761044324e-11
ENSG00000167543,809.223812024591,0.743455590703049,0.108034933872421,3.74943704683758e-13,1.0765282272451e-11
ENSG00000174705,1488.42360681045,0.880791674599077,0.128089256242428,3.95329579292937e-13,1.13393242982097e-11
ENSG00000065615,1423.09417077876,-0.787242069353879,0.114498044491178,4.02288604096899e-13,1.15274841673957e-11
ENSG00000225963,25.3333131098201,-3.77946204775036,0.576836674821189,4.20531535320733e-13,1.20382882717582e-11
ENSG00000186063,3311.56085011844,-0.618719447334946,0.0902900157672179,4.23450873552092e-13,1.21098564670085e-11
ENSG00000168453,274.514452371972,1.14837344320391,0.169215768868663,4.45059312692051e-13,1.27152257050417e-11
ENSG00000141449,275.428335841591,1.09864625086414,0.161577607427939,4.51435191884305e-13,1.28846384213303e-11
ENSG00000010278,16303.7199957205,0.633079649048027,0.0925148095687206,4.53438695797759e-13,1.29290456953825e-11
ENSG00000245112,56.9413081528909,1.02860392998754,0.150953994140048,4.78012181048562e-13,1.36162759737738e-11
ENSG00000122566,28587.0465065808,-0.43893303903051,0.063707162171333,4.80408642527227e-13,1.36710573702034e-11
ENSG00000104133,5057.57804947051,-0.541037035364094,0.0791353502753021,5.04176441472573e-13,1.43332995428089e-11
ENSG00000135378,2895.7427849321,-1.08791349805911,0.160352462401069,5.12604241266738e-13,1.45585652947379e-11
ENSG00000180251,8.52056350258251,3.39208475830241,0.515695569240939,5.16051846274812e-13,1.46420840155223e-11
ENSG00000107020,925.587836081577,-0.932142525700192,0.136512182937634,5.20254670874989e-13,1.47468458425448e-11
ENSG00000154889,1301.01792895388,-1.09372428292921,0.161311584435357,5.21273625244814e-13,1.47612425407561e-11
ENSG00000272259,6.89941473975742,-5.38079404801345,0.82636541266979,5.38307118083771e-13,1.52286609194237e-11
ENSG00000235269,58.3971144733424,3.03171977773439,0.456130798360895,5.4476044057193e-13,1.53961453673969e-11
ENSG00000179044,204.01146125153,-0.828544408977688,0.121268947266714,5.47508577575009e-13,1.54586879322351e-11
ENSG00000263069,405.043315152229,-2.78881952190726,0.416092490231358,5.59189103075146e-13,1.57730645051001e-11
ENSG00000269667,9.04400942120125,-3.44653836037548,0.52610339367713,5.77874183437955e-13,1.6284212599436e-11
ENSG00000156049,87.439276570939,-1.40943376534328,0.210280416953672,6.63181803739713e-13,1.86699251649297e-11
ENSG00000205155,679.303047949593,-0.805436500067641,0.118393852204543,6.67905145759727e-13,1.8784588344814e-11
ENSG00000250508,68.0102291298478,-1.7232670959892,0.254866502020413,6.79060803752134e-13,1.90783630018483e-11
ENSG00000006062,583.640202527679,-0.752021795330131,0.110648299210005,6.79671635815741e-13,1.90783630018483e-11
ENSG00000008256,817.042608449674,1.08268485446814,0.160842670827136,7.46668198701427e-13,2.09386060692156e-11
ENSG00000278910,3.89236028848874,-4.62319440207127,0.718562050908772,7.68413942388327e-13,2.15275153365125e-11
ENSG00000165516,1020.8129133989,0.537327865414779,0.0793816320551793,8.12947594613649e-13,2.2753079770175e-11
ENSG00000288771,74.3398013991648,-1.573261916364,0.234875427325264,8.26487252993305e-13,2.31096397051874e-11
ENSG00000240219,12.8068754638903,-4.21569698165216,0.656455463303669,8.29700207460393e-13,2.31770413851895e-11
ENSG00000278730,580.144675407442,-1.09402522845438,0.163011725773032,8.34572408239607e-13,2.32906178160317e-11
ENSG00000151067,50.7565504371224,1.59813749376197,0.23860345780827,8.60930157981364e-13,2.40029987288935e-11
ENSG00000134504,935.96062006365,0.905376130397831,0.134014929635222,8.83989216983618e-13,2.46221258855881e-11
ENSG00000103742,33.8093524671274,2.48901276204258,0.371260725401648,8.94764403912468e-13,2.48982418522232e-11
ENSG00000230107,32.5094304963925,-2.39168345555024,0.355755336908172,9.00411730864663e-13,2.50312727952790e-11
ENSG00000167100,7.36632051317962,2.60487105256903,0.390791502406826,9.72274961933101e-13,2.70030673081497e-11
ENSG00000084636,841.830088749141,1.31849452665802,0.198502645159584,9.82500680749131e-13,2.72608546232064e-11
ENSG00000167004,30376.268583716,-0.511811155111022,0.0758337969920663,9.86723380507736e-13,2.73517448393334e-11
ENSG00000122574,835.726204760847,1.53415535001718,0.230491804813669,1.03944131836601e-12,2.87854487437044e-11
ENSG00000139112,1324.96897609825,-1.49782897808157,0.225321167654592,1.049630832065e-12,2.90397863537983e-11
ENSG00000240992,2.29581179908963,-4.67249860958675,0.731620845188606,1.05238102436993e-12,2.90880129262211e-11
ENSG00000152990,2240.60684598321,1.01270675866996,0.151159053653194,1.08057730638105e-12,2.98388096725719e-11
ENSG00000163515,48.6810472669676,2.66548122550316,0.40195537781151,1.11011472665927e-12,3.06251707400442e-11
ENSG00000168765,1150.12533086048,1.00819636568573,0.150601692415551,1.12952804225063e-12,3.11309999736328e-11
ENSG00000205730,2480.96375785407,-0.729043881518687,0.108567894694589,1.16434221572664e-12,3.20599242698269e-11
ENSG00000182747,35.1042068257939,2.51925459472442,0.378915354994972,1.24388080118357e-12,3.42173838679868e-11
ENSG00000135363,85.7577768122606,-2.08547746947057,0.31094730859657,1.26669029589999e-12,3.48116864955045e-11
ENSG00000234647,6.51667518453067,-3.49955367589903,0.545097770101023,1.29748974950523e-12,3.5624233768735e-11
ENSG00000114209,2593.44887420081,-0.489841047989743,0.0729247245339353,1.31007133298985e-12,3.59355179316988e-11
ENSG00000110237,362.089942081347,1.1301990618998,0.170442599765606,1.33275952848409e-12,3.65231747824805e-11
ENSG00000136379,4564.03928690529,-0.556952760841837,0.0832294081875402,1.3360601721239e-12,3.65789213380347e-11
ENSG00000225328,16.4058675896246,2.18562760081719,0.326610109477784,1.34798065316412e-12,3.68703344564322e-11
ENSG00000129472,908.023460580795,-0.650908697345854,0.0973948780890327,1.3679432826625e-12,3.73809591073071e-11
ENSG00000033178,5326.2782185821,-1.14202740150507,0.172640397938459,1.44911236854518e-12,3.95615894641389e-11
ENSG00000151348,4741.39454737486,-0.759925433243447,0.113672580652586,1.45815991165362e-12,3.97710017830059e-11
ENSG00000000938,6.59315046425774,-4.02189149744842,0.634208701935104,1.47639775925493e-12,4.02304461116221e-11
ENSG00000145287,5324.11299679395,-1.2620383584209,0.191619177350151,1.48053659311369e-12,4.03052016545671e-11
ENSG00000134291,3755.29601168874,0.520789560354539,0.0779330149306459,1.5225605484346e-12,4.14102061026225e-11
ENSG00000254290,518.815170086166,1.52688046639333,0.231731612249478,1.61455525085211e-12,4.38709443702844e-11
ENSG00000165626,624.95360262659,0.517283265895734,0.0775124561227254,1.63223855495944e-12,4.43097541554966e-11
ENSG00000220517,8.91402886510366,-2.39408361150541,0.360970973584323,1.64620305509382e-12,4.46468817308263e-11
ENSG00000138279,5353.85864337484,-0.638190266013128,0.0960021842913896,1.73238606842603e-12,4.69401868671833e-11
ENSG00000074370,2836.71389192208,1.16658833545533,0.177311993335992,1.76059354840386e-12,4.76597788679448e-11
ENSG00000225964,9.55838464992235,-4.48978587260011,0.712367190225022,1.77008075399145e-12,4.78717345489599e-11
ENSG00000189067,7206.92185283941,-0.67393444092907,0.101409844617424,1.78590007110014e-12,4.82543850829341e-11
ENSG00000168528,13783.4349323581,0.736820064476997,0.110805796078707,1.82306918542535e-12,4.92126451886221e-11
ENSG00000183844,302.781887622339,-2.12103777064576,0.31915144952866,1.88527839617099e-12,5.08444268860905e-11
ENSG00000253400,4.29250550177632,-4.52133840514743,0.718645527612788,1.90406340912257e-12,5.13031413331122e-11
ENSG00000236699,337.462896868041,0.908193824907974,0.136860415733288,1.97743341694019e-12,5.32303698181738e-11
ENSG00000116044,4986.61174861758,-0.481321199519908,0.0722702702307849,1.98866815862591e-12,5.34829526012578e-11
ENSG00000172201,327.11105553142,-2.13868463264122,0.322343338251278,2.01601728973632e-12,5.41680403690641e-11
ENSG00000159082,476.821365574643,-0.786942298264876,0.118614443602759,2.08064263073108e-12,5.58524923290303e-11
ENSG00000156500,153.039630122001,-1.05911865379467,0.160924381093786,2.16120287764159e-12,5.79611735541315e-11
ENSG00000163739,7293.43792018206,-1.83608700580826,0.277839633877386,2.18086319030893e-12,5.84341858895021e-11
ENSG00000109762,2018.56022458879,-1.09891926260408,0.167439386364956,2.24115333917064e-12,5.9993950925491e-11
ENSG00000105088,215.189667330449,1.48164844713981,0.226968945800948,2.29455613982805e-12,6.13666292062903e-11
ENSG00000101850,57.116131261218,-1.26783440053775,0.194478095816809,2.30787296900054e-12,6.1665682550057e-11
ENSG00000181666,812.320243918762,0.400908983144188,0.0599362597615557,2.32528887051495e-12,6.20736078890517e-11
ENSG00000269834,51.0975025087447,1.00325200456247,0.152314622562864,2.3502235252643e-12,6.26813077596806e-11
ENSG00000103316,165.132349030754,1.58780530687419,0.242590867638901,2.35576122454969e-12,6.27710398615251e-11
ENSG00000100888,4940.8885480876,-0.503703406699168,0.0760859682426952,2.42909282863668e-12,6.46653615321124e-11
ENSG00000144040,658.144755681676,0.819579787776985,0.124029932040731,2.50189917771016e-12,6.65422245386559e-11
ENSG00000176046,2022.50500083342,-2.24686771159164,0.340882458116737,2.51601477747128e-12,6.68560909222451e-11
ENSG00000107731,1651.68644697172,1.62684969981328,0.24874902186946,2.58279631158695e-12,6.85675447278285e-11
ENSG00000233834,33.2448343662664,1.19678246132846,0.183754452354641,2.60974610253956e-12,6.92193814745204e-11
ENSG00000197859,9.73048063309539,1.78666552723288,0.271873357675153,2.62889689752686e-12,6.96633559524458e-11
ENSG00000073417,2212.40100493442,0.598308527747974,0.0908550407887038,2.64411584258203e-12,7.00024216289086e-11
ENSG00000175970,1890.97593274104,0.621279158136916,0.0943841942337083,2.68097677084333e-12,7.09133086529658e-11
ENSG00000232124,215.400103312177,-2.08524238989943,0.316297506956685,2.70080611222606e-12,7.13724462447735e-11
ENSG00000004961,1804.61751622015,-0.667513714880102,0.101568763357748,2.91486949593429e-12,7.69589492875376e-11
ENSG00000169562,969.025356460054,1.03616070745298,0.158550120546734,3.08705241801725e-12,8.14305224127947e-11
ENSG00000269720,10.2749770447904,-5.04903434035212,0.811241821222678,3.15859946381633e-12,8.32417763803567e-11
ENSG00000165807,66.3541077931037,1.13674740384903,0.174955744378251,3.20975030730606e-12,8.45126963320221e-11
ENSG00000006607,4573.62556096558,-0.592011307293603,0.0903147562447017,3.24986848745991e-12,8.54910759488088e-11
ENSG00000197037,585.34023108929,-0.406569754754715,0.061315934915375,3.35238462326004e-12,8.81076228009491e-11
ENSG00000114812,869.245903461114,2.08865496303112,0.318732877365805,3.50018468174581e-12,9.19084857704963e-11
ENSG00000122378,3534.67435069492,0.890922364005518,0.13606602603282,3.61351635742573e-12,9.47981893441278e-11
ENSG00000291214,400.668725952966,-1.07879738743461,0.166054906159401,3.63318655103566e-12,9.52277317060924e-11
ENSG00000169499,2194.17932956007,-1.00739419936889,0.154547062160998,3.66320106495893e-12,9.59273794744096e-11
ENSG00000221947,366.926403868603,-2.47257983000247,0.381095242771567,3.83930076811816e-12,1.00447792922396e-10
ENSG00000160862,1959.26519065782,0.552300433366802,0.0845189453674353,3.88095783611006e-12,1.01445779310591e-10
ENSG00000161654,4545.52328940072,-0.859968419734826,0.131508381998017,3.90469563207242e-12,1.01973986109204e-10
ENSG00000172936,4150.616709801,-0.882646693713306,0.135095740322918,3.99657284492783e-12,1.04279141872534e-10
ENSG00000178597,401.829341575989,3.72031691190549,0.599147395377209,4.1171475959576e-12,1.07328241120613e-10
ENSG00000234616,803.824179543798,0.501237316228704,0.0766502214993616,4.21143554688976e-12,1.09687199581933e-10
ENSG00000290851,83.7292984142098,1.26112211960564,0.196228074495458,4.27466597998119e-12,1.11233740689889e-10
ENSG00000065833,3851.88080214597,0.768372102495872,0.11784121047309,4.39788940287414e-12,1.14337207482103e-10
ENSG00000113594,260.603264532824,-3.87008533324615,0.626000698966963,4.41216257015521e-12,1.14605129205362e-10
ENSG00000000457,659.584341732936,-0.501389150682436,0.0767671547770486,4.4398377105134e-12,1.15220370557475e-10
ENSG00000168818,1621.48899309753,-0.411079170544373,0.062433313366407,4.48078267869985e-12,1.16178569920616e-10
ENSG00000231187,5.44930227472578,-3.21167576852625,0.51168395776838,4.73280811229561e-12,1.2250233829429e-10
ENSG00000167077,19.8572760884534,-1.82686832778911,0.281551651508144,4.73316055727834e-12,1.2250233829429e-10
ENSG00000105287,3451.95100722704,-0.875086273836584,0.134602799923351,4.96604067831585e-12,1.28414609626209e-10
ENSG00000143443,109.01872165525,0.800485066377813,0.123103718810095,5.00753771928439e-12,1.2937184211432e-10
ENSG00000170832,2488.22353105243,-0.559010223904595,0.08614487778729,5.19767245599899e-12,1.34164049346805e-10
ENSG00000221955,348.067056922803,0.829837609140106,0.127774404015272,5.28491887856589e-12,1.36172700168151e-10
ENSG00000099860,925.985094381401,-1.74668570790973,0.27050920118688,5.28172059438022e-12,1.36172700168151e-10
ENSG00000223806,25.064853635667,-2.30031745501424,0.355714766901717,5.40985624212926e-12,1.39267636094172e-10
ENSG00000110492,1610.60174461366,-1.14335514585361,0.178271284009546,5.49476105024643e-12,1.41327407101797e-10
ENSG00000213853,4922.85177177656,-0.54476845520218,0.0840339519390332,5.54637094564545e-12,1.42527916720661e-10
ENSG00000179841,132.148750770694,1.2252918781305,0.191813612473053,5.7199149095225e-12,1.46856908663687e-10
ENSG00000109320,3874.15423876695,-0.499637923307819,0.0769630442141186,5.79783242283674e-12,1.48725214654722e-10
ENSG00000144283,6179.11668969924,-0.558383563305423,0.0862985015372189,5.8910845297114e-12,1.50983216997501e-10
ENSG00000290021,21.2177380957204,-3.45035611829471,0.557513538871026,6.0892894592828e-12,1.5587643374651e-10
ENSG00000135048,8441.46670860177,0.598858293079366,0.0927077420200386,6.09280202533617e-12,1.5587643374651e-10
ENSG00000185753,3201.07999807014,-0.714914625577027,0.110594073950996,6.13507142358216e-12,1.56818940706856e-10
ENSG00000243650,31.9716214053563,-2.21874485901786,0.343594243363582,6.14492395738203e-12,1.56931904142372e-10
ENSG00000163898,5331.44587275137,-1.11326425447855,0.173891161750057,6.27824381695025e-12,1.60195048064303e-10
ENSG00000149564,131.121117221906,1.37713593369409,0.216492982668571,6.37206288355663e-12,1.62302173129321e-10
ENSG00000074657,296.614599436252,-1.00396376725464,0.156020683517895,6.36975949529811e-12,1.62302173129321e-10
ENSG00000165406,1066.48126925976,-0.485564287018796,0.0750001011360538,6.81313348714117e-12,1.73383742416375e-10
ENSG00000105976,15180.9944566966,-0.578078951955998,0.0897113852352485,6.86164197152946e-12,1.74464495339487e-10
ENSG00000168785,1184.62688411007,0.953764473706047,0.148276402270322,7.08771076338463e-12,1.80054034907301e-10
ENSG00000036565,9.99603527566015,2.11545366409846,0.328752140058687,7.47353363585154e-12,1.89688528592211e-10
ENSG00000122783,740.207894524363,-0.921636462977189,0.143363633119693,7.60358742171809e-12,1.92820034318617e-10
ENSG00000142961,1275.25188284907,-0.811043174452997,0.126078866317627,7.90152787571764e-12,2.00199764177393e-10
ENSG00000134253,139.484683961771,1.10685864920302,0.173823810255676,7.94766496361127e-12,2.01192247860603e-10
ENSG00000181191,693.106099070265,-0.768568648521112,0.119594544578187,8.12794800380128e-12,2.05575875780907e-10
